,0,odds_search,fighter_odds_url
843,Jordan Rinaldi,https://www.bestfightodds.com/search?query=Jordan Rinaldi,/fighters/Jordan-Rinaldi-3747
844,Sabah Homasi,https://www.bestfightodds.com/search?query=Sabah Homasi,/fighters/Sabah-Homasi-1712
845,Mads Burnell,https://www.bestfightodds.com/search?query=Mads Burnell,
846,Kalindra Faria,https://www.bestfightodds.com/search?query=Kalindra Faria,/fighters/Kalindra-Faria-5314
847,Carls John,https://www.bestfightodds.com/search?query=Carls John,/fighters/Carls-John-de-Tomas-7126
848,Antonio Braga,https://www.bestfightodds.com/search?query=Antonio Braga,/fighters/Antonio-Braga-Neto-542
849,Amanda Cooper,https://www.bestfightodds.com/search?query=Amanda Cooper,/fighters/Amanda-Cooper-6545
850,David Teymur,https://www.bestfightodds.com/search?query=David Teymur,/fighters/David-Teymur-6105
851,Christina Marks,https://www.bestfightodds.com/search?query=Christina Marks,/fighters/Christina-Marks-7779
852,Nicco Montano,https://www.bestfightodds.com/search?query=Nicco Montano,/fighters/Nicco-Montano-7777
853,DeAnna Bennett,https://www.bestfightodds.com/search?query=DeAnna Bennett,/fighters/Deanna-Bennett-5094
854,Karine Gevorgyan,https://www.bestfightodds.com/search?query=Karine Gevorgyan,/fighters/Karine-Gevorgyan-7781
855,Barb Honchak,https://www.bestfightodds.com/search?query=Barb Honchak,/fighters/Barb-Honchak-3348
856,Ariel Beck,https://www.bestfightodds.com/search?query=Ariel Beck,/fighters/Ariel-Beck-5931
857,Joe Soto,https://www.bestfightodds.com/search?query=Joe Soto,/fighters/Joe-Soto-1139
858,Wulijiburen Rolando,https://www.bestfightodds.com/search?query=Wulijiburen Rolando,/fighters/Wulijiburen-13948
859,Michael Bisping,https://www.bestfightodds.com/search?query=Michael Bisping,/fighters/Michael-Bisping-61
860,Kailin Curran,https://www.bestfightodds.com/search?query=Kailin Curran,/fighters/Kailin-Curran-5230
861,Cyril Asker,https://www.bestfightodds.com/search?query=Cyril Asker,
862,Wang Guan,https://www.bestfightodds.com/search?query=Wang Guan,/fighters/Wang-Guan-7137
863,Anthony Hamilton,https://www.bestfightodds.com/search?query=Anthony Hamilton,/fighters/Anthony-Hamilton-3127
864,Alex Chambers,https://www.bestfightodds.com/search?query=Alex Chambers,/fighters/Alex-Chambers-5349
865,Nate Marquardt,https://www.bestfightodds.com/search?query=Nate Marquardt,/fighters/Nate-Marquardt-39
866,Johny Hendricks,https://www.bestfightodds.com/search?query=Johny Hendricks,/fighters/Johny-Hendricks-813
867,Hacran Dias,https://www.bestfightodds.com/search?query=Hacran Dias,/fighters/Hacran-Dias-3315
868,Marcelo Golm,https://www.bestfightodds.com/search?query=Marcelo Golm,/fighters/Marcelo-Golm-7557
869,Marcin Held,https://www.bestfightodds.com/search?query=Marcin Held,/fighters/Marcin-Held-2314
870,Salim Touahri,https://www.bestfightodds.com/search?query=Salim Touahri,/fighters/Salim-Touahri-7652
871,Artem Lobov,https://www.bestfightodds.com/search?query=Artem Lobov,/fighters/Artem-Lobov-3540
872,Pearl Gonzalez,https://www.bestfightodds.com/search?query=Pearl Gonzalez,/fighters/Pearl-Gonzalez-3889
873,Syuri Kondo,https://www.bestfightodds.com/search?query=Syuri Kondo,/fighters/Syuri-Kondo-7409
874,Daichi Abe,https://www.bestfightodds.com/search?query=Daichi Abe,/fighters/Daichi-Abe-7450
875,Takanori Gomi,https://www.bestfightodds.com/search?query=Takanori Gomi,/fighters/Takanori-Gomi-510
876,Jason Saggo,https://www.bestfightodds.com/search?query=Jason Saggo,/fighters/Jason-Saggo-3736
877,Hector Lombard,https://www.bestfightodds.com/search?query=Hector Lombard,/fighters/Hector-Lombard-289
878,Luke Rockhold,https://www.bestfightodds.com/search?query=Luke Rockhold,/fighters/Luke-Rockhold-928
879,Mitch Clarke,https://www.bestfightodds.com/search?query=Mitch Clarke,/fighters/Mitch-Clarke-2955
880,Bojan Mihajlovic,https://www.bestfightodds.com/search?query=Bojan Mihajlovic,/fighters/Bojan-Mihajlovic-6191
881,Francimar Barroso,https://www.bestfightodds.com/search?query=Francimar Barroso,/fighters/Francimar-Barroso-4738
882,Alvaro Herrera,https://www.bestfightodds.com/search?query=Alvaro Herrera,/fighters/Alvaro-Herrera-5988
883,Rafael Natal,https://www.bestfightodds.com/search?query=Rafael Natal,/fighters/Rafael-Natal-1864
884,Frankie Perez,https://www.bestfightodds.com/search?query=Frankie Perez,/fighters/Frankie-Perez-5128
885,Damian Grabowski,https://www.bestfightodds.com/search?query=Damian Grabowski,/fighters/Damian-Grabowski-2004
886,Leslie Smith,https://www.bestfightodds.com/search?query=Leslie Smith,/fighters/Leslie-Smith-1248
887,James Mulheron,https://www.bestfightodds.com/search?query=James Mulheron,/fighters/James-Mulheron-6427
888,Charlie Ward,https://www.bestfightodds.com/search?query=Charlie Ward,/fighters/Charlie-Ward-6782
889,Daniel Omielanczuk,https://www.bestfightodds.com/search?query=Daniel Omielanczuk,/fighters/Daniel-Omielanczuk-4266
890,Travis Browne,https://www.bestfightodds.com/search?query=Travis Browne,/fighters/Travis-Browne-1769
891,Josh Stansbury,https://www.bestfightodds.com/search?query=Josh Stansbury,/fighters/Josh-Stansbury-1353
892,Joachim Christensen,https://www.bestfightodds.com/search?query=Joachim Christensen,/fighters/Joachim-Christensen-3880
893,Tarec Saffiedine,https://www.bestfightodds.com/search?query=Tarec Saffiedine,/fighters/Tarec-Saffiedine-1466
894,Kwan Ho,https://www.bestfightodds.com/search?query=Kwan Ho,/fighters/Kaleo-Kwan-747
895,Naoki Inoue,https://www.bestfightodds.com/search?query=Naoki Inoue,/fighters/Naoki-Inoue-7127
896,Kiichi Kunimoto,https://www.bestfightodds.com/search?query=Kiichi Kunimoto,
897,Marco Beltran,https://www.bestfightodds.com/search?query=Marco Beltran,/fighters/Marco-Beltran-5866
898,Luan Chagas,https://www.bestfightodds.com/search?query=Luan Chagas,/fighters/Luan-Chagas-6384
899,Erick Silva,https://www.bestfightodds.com/search?query=Erick Silva,/fighters/Erick-da-Silva-14230
900,Oliver Enkamp,https://www.bestfightodds.com/search?query=Oliver Enkamp,/fighters/Oliver-Enkamp-3977
901,Peter Sobotta,https://www.bestfightodds.com/search?query=Peter Sobotta,/fighters/Peter-Sobotta-1175
902,Reza Madadi,https://www.bestfightodds.com/search?query=Reza Madadi,
903,Nicholas Musoke,https://www.bestfightodds.com/search?query=Nicholas Musoke,/fighters/Nicholas-Musoke-4199
904,Hector Sandoval,https://www.bestfightodds.com/search?query=Hector Sandoval,/fighters/Hector-Sandoval-6565
905,Patrick Williams,https://www.bestfightodds.com/search?query=Patrick Williams,/fighters/Patrick-Williams-4858
906,Will Brooks,https://www.bestfightodds.com/search?query=Will Brooks,/fighters/E-J-Brooks-5778
907,Brad Pickett,https://www.bestfightodds.com/search?query=Brad Pickett,/fighters/Brad-Pickett-1383
908,Garreth McLellan,https://www.bestfightodds.com/search?query=Garreth McLellan,
909,Rony Jason,https://www.bestfightodds.com/search?query=Rony Jason,/fighters/Rony-Jason-4052
910,Sam Sicilia,https://www.bestfightodds.com/search?query=Sam Sicilia,
911,Anderson Silva,https://www.bestfightodds.com/search?query=Anderson Silva,/fighters/Anderson-Silva-38
912,Daniel Jolly,https://www.bestfightodds.com/search?query=Daniel Jolly,/fighters/Daniel-Jolly-3838
913,Abel Trujillo,https://www.bestfightodds.com/search?query=Abel Trujillo,/fighters/Abel-Trujillo-3472
914,Bobby Nash,https://www.bestfightodds.com/search?query=Bobby Nash,/fighters/Bobby-Nash-6928
915,Henrique da,https://www.bestfightodds.com/search?query=Henrique da,/fighters/Charles-Henrique-10733
916,Marcos Rogerio,https://www.bestfightodds.com/search?query=Marcos Rogerio,/fighters/Marcos-Rogerio-8710
917,Jason Gonzalez,https://www.bestfightodds.com/search?query=Jason Gonzalez,/fighters/Jason-Gonzalez-6479
918,Dmitrii Smoliakov,https://www.bestfightodds.com/search?query=Dmitrii Smoliakov,
919,Jocelyn Jones-Lybarger,https://www.bestfightodds.com/search?query=Jocelyn Jones-Lybarger,/fighters/Jocelyn-Jones-Lybarger-5203
920,Brandon Thatch,https://www.bestfightodds.com/search?query=Brandon Thatch,/fighters/Brandon-Thatch-3969
921,James Moontasri,https://www.bestfightodds.com/search?query=James Moontasri,/fighters/James-Moontasri-4294
922,Bojan Velickovic,https://www.bestfightodds.com/search?query=Bojan Velickovic,/fighters/Bojan-Velickovic-4133
923,Cole Miller,https://www.bestfightodds.com/search?query=Cole Miller,/fighters/Cole-Miller-71
924,Zach Makovsky,https://www.bestfightodds.com/search?query=Zach Makovsky,/fighters/Zach-Makovsky-720
925,Valerie Letourneau,https://www.bestfightodds.com/search?query=Valerie Letourneau,/fighters/Valerie-Letourneau-4946
926,Tim Kennedy,https://www.bestfightodds.com/search?query=Tim Kennedy,/fighters/Tim-Kennedy-374
927,Joseph Gigliotti,https://www.bestfightodds.com/search?query=Joseph Gigliotti,/fighters/Joseph-Gigliotti-5557
928,Juliana Lima,https://www.bestfightodds.com/search?query=Juliana Lima,/fighters/Juliana-Lima-5234
929,Tiago dos,https://www.bestfightodds.com/search?query=Tiago dos,/fighters/Tiago-Cardoso-13238
930,Keith Berish,https://www.bestfightodds.com/search?query=Keith Berish,/fighters/Keith-Berish-5004
931,Elvis Mutapcic,https://www.bestfightodds.com/search?query=Elvis Mutapcic,/fighters/Elvis-Mutapcic-2573
932,Yao Zhikui,https://www.bestfightodds.com/search?query=Yao Zhikui,
933,Seo Hee,https://www.bestfightodds.com/search?query=Seo Hee,
934,Yusuke Kasuya,https://www.bestfightodds.com/search?query=Yusuke Kasuya,/fighters/Yusuke-Kasuya-5793
935,Kyle Noke,https://www.bestfightodds.com/search?query=Kyle Noke,/fighters/Kyle-Noke-344
936,Ben Nguyen,https://www.bestfightodds.com/search?query=Ben Nguyen,/fighters/Ben-Nguyen-1054
937,Richard Walsh,https://www.bestfightodds.com/search?query=Richard Walsh,/fighters/Richard-Walsh-4845
938,Anna Elmose,https://www.bestfightodds.com/search?query=Anna Elmose,/fighters/Anna-Elmose-5310
939,Magnus Cedenblad,https://www.bestfightodds.com/search?query=Magnus Cedenblad,/fighters/Magnus-Cedenblad-2137
940,Ryan Bader,https://www.bestfightodds.com/search?query=Ryan Bader,/fighters/Ryan-Bader-987
941,Gegard Mousasi,https://www.bestfightodds.com/search?query=Gegard Mousasi,/fighters/Gegard-Mousasi-643
942,Kyoji Horiguchi,https://www.bestfightodds.com/search?query=Kyoji Horiguchi,/fighters/Kyoji-Horiguchi-4642
943,Miesha Tate,https://www.bestfightodds.com/search?query=Miesha Tate,/fighters/Miesha-Tate-783
944,Erick Montano,https://www.bestfightodds.com/search?query=Erick Montano,/fighters/Erick-Montano-5985
945,Erik Perez,https://www.bestfightodds.com/search?query=Erik Perez,/fighters/Erik-Perez-2651
946,Lukasz Sajewski,https://www.bestfightodds.com/search?query=Lukasz Sajewski,/fighters/Lukasz-Sajewski-5113
947,Jonathan Wilson,https://www.bestfightodds.com/search?query=Jonathan Wilson,/fighters/Jonathan-Wilson-5342
948,Cody East,https://www.bestfightodds.com/search?query=Cody East,/fighters/Cody-East-5221
949,Kelly Faszholz,https://www.bestfightodds.com/search?query=Kelly Faszholz,/fighters/Kelly-Faszholz-6036
950,Roy Nelson,https://www.bestfightodds.com/search?query=Roy Nelson,/fighters/Roy-Nelson-338
951,Godofredo Pepey,https://www.bestfightodds.com/search?query=Godofredo Pepey,/fighters/Godofredo-Pepey-4255
952,Glaico Franca,https://www.bestfightodds.com/search?query=Glaico Franca,/fighters/Glaico-Franca-5720
953,Chris Wade,https://www.bestfightodds.com/search?query=Chris Wade,/fighters/Chris-Wade-3974
954,Roan Carneiro,https://www.bestfightodds.com/search?query=Roan Carneiro,/fighters/Roan-Carneiro-4
955,Augusto Montano,https://www.bestfightodds.com/search?query=Augusto Montano,/fighters/Augusto-Montano-5237
956,Taylor Lapilus,https://www.bestfightodds.com/search?query=Taylor Lapilus,/fighters/Taylor-Lapilus-5164
957,Jessin Ayari,https://www.bestfightodds.com/search?query=Jessin Ayari,
958,Scott Askham,https://www.bestfightodds.com/search?query=Scott Askham,/fighters/Scott-Askham-3766
959,Jarjis Danho,https://www.bestfightodds.com/search?query=Jarjis Danho,
960,Shane Campbell,https://www.bestfightodds.com/search?query=Shane Campbell,/fighters/Shane-Campbell-5168
961,Jeremy Kennedy,https://www.bestfightodds.com/search?query=Jeremy Kennedy,/fighters/Jeremy-Kennedy-6582
962,Anthony Johnson,https://www.bestfightodds.com/search?query=Anthony Johnson,/fighters/Anthony-Johnson-135
963,Hyun Gyu,https://www.bestfightodds.com/search?query=Hyun Gyu,/fighters/Hyun-Gyu-Lim-3565
964,Alberto Uda,https://www.bestfightodds.com/search?query=Alberto Uda,/fighters/Alberto-Uda-6540
965,Rick Story,https://www.bestfightodds.com/search?query=Rick Story,/fighters/Rick-Story-1194
966,Viktor Pesta,https://www.bestfightodds.com/search?query=Viktor Pesta,/fighters/Viktor-Pesta-4880
967,Francisco Rivera,https://www.bestfightodds.com/search?query=Francisco Rivera,/fighters/Francisco-Rivera-1334
968,Cesar Arzamendia,https://www.bestfightodds.com/search?query=Cesar Arzamendia,/fighters/Cesar-Arzamendia-5990
969,Michael Graves,https://www.bestfightodds.com/search?query=Michael Graves,/fighters/Michael-Graves-5242
970,Jim Alers,https://www.bestfightodds.com/search?query=Jim Alers,/fighters/Jim-Alers-3313
971,Michael McDonald,https://www.bestfightodds.com/search?query=Michael McDonald,/fighters/Michael-McDonald-1042
972,Brock Lesnar,https://www.bestfightodds.com/search?query=Brock Lesnar,/fighters/Brock-Lesnar-347
973,Cain Velasquez,https://www.bestfightodds.com/search?query=Cain Velasquez,/fighters/Cain-Velasquez-464
974,Cory Hendricks,https://www.bestfightodds.com/search?query=Cory Hendricks,/fighters/Cory-Hendricks-5753
975,Anthony Birchak,https://www.bestfightodds.com/search?query=Anthony Birchak,/fighters/Anthony-Birchak-2445
976,Russell Doane,https://www.bestfightodds.com/search?query=Russell Doane,/fighters/Russell-Doane-583
977,Ali Bagautinov,https://www.bestfightodds.com/search?query=Ali Bagautinov,/fighters/Ali-Bagautinov-4254
978,Steve Bosse,https://www.bestfightodds.com/search?query=Steve Bosse,/fighters/Steve-Bosse-5606
979,Rory MacDonald,https://www.bestfightodds.com/search?query=Rory MacDonald,/fighters/Rory-Macdonald-1624
980,Tamdan McCrory,https://www.bestfightodds.com/search?query=Tamdan McCrory,
981,Chris Beal,https://www.bestfightodds.com/search?query=Chris Beal,/fighters/Chris-Beal-4857
982,Kevin Casey,https://www.bestfightodds.com/search?query=Kevin Casey,/fighters/Kevin-Casey-259
983,Dan Henderson,https://www.bestfightodds.com/search?query=Dan Henderson,/fighters/Dan-Henderson-56
984,Chris Camozzi,https://www.bestfightodds.com/search?query=Chris Camozzi,/fighters/Chris-Camozzi-1962
985,Jon Tuck,https://www.bestfightodds.com/search?query=Jon Tuck,
986,Albert Tumenov,https://www.bestfightodds.com/search?query=Albert Tumenov,/fighters/Albert-Tumenov-4670
987,Yan Cabral,https://www.bestfightodds.com/search?query=Yan Cabral,/fighters/Yan-Cabral-2807
988,Yuta Sasaki,https://www.bestfightodds.com/search?query=Yuta Sasaki,/fighters/Yuta-Sasaki-5048
989,Antonio Silva,https://www.bestfightodds.com/search?query=Antonio Silva,/fighters/Antonio-Silva-349
990,Efrain Escudero,https://www.bestfightodds.com/search?query=Efrain Escudero,/fighters/Efrain-Escudero-984
991,Oluwale Bamgbose,https://www.bestfightodds.com/search?query=Oluwale Bamgbose,
992,Filip Pejic,https://www.bestfightodds.com/search?query=Filip Pejic,/fighters/Filip-Pejic-6228
993,Ian Entwistle,https://www.bestfightodds.com/search?query=Ian Entwistle,
994,Robert Whiteford,https://www.bestfightodds.com/search?query=Robert Whiteford,/fighters/Robert-Whiteford-4468
995,Igor Pokrajac,https://www.bestfightodds.com/search?query=Igor Pokrajac,/fighters/Igor-Pokrajac-1504
996,Brendan O'Reilly,https://www.bestfightodds.com/search?query=Brendan O'Reilly,/fighters/Brendan-O-Reilly-5046
997,James Te,https://www.bestfightodds.com/search?query=James Te,/fighters/James-Hay-9352
998,Norman Parke,https://www.bestfightodds.com/search?query=Norman Parke,/fighters/Norman-Parke-2784
999,Mike Wilkinson,https://www.bestfightodds.com/search?query=Mike Wilkinson,/fighters/Mike-Wilkinson-3763
1000,Teemu Packalen,https://www.bestfightodds.com/search?query=Teemu Packalen,
1001,Jonavin Webb,https://www.bestfightodds.com/search?query=Jonavin Webb,/fighters/Jonavin-Webb-5597
1002,Daniel Sarafian,https://www.bestfightodds.com/search?query=Daniel Sarafian,/fighters/Daniel-Sarafian-1200
1003,Noad Lahat,https://www.bestfightodds.com/search?query=Noad Lahat,/fighters/Noad-Lahat-4737
1004,Matt Dwyer,https://www.bestfightodds.com/search?query=Matt Dwyer,/fighters/Matt-Dwyer-5117
1005,Josh Barnett,https://www.bestfightodds.com/search?query=Josh Barnett,/fighters/Josh-Barnett-512
1006,George Sullivan,https://www.bestfightodds.com/search?query=George Sullivan,/fighters/George-Sullivan-4660
1007,Patrick Cote,https://www.bestfightodds.com/search?query=Patrick Cote,/fighters/Patrick-Cote-121
1008,Maximo Blanco,https://www.bestfightodds.com/search?query=Maximo Blanco,/fighters/Maximo-Blanco-1007
1009,Lorenz Larkin,https://www.bestfightodds.com/search?query=Lorenz Larkin,/fighters/Lorenz-Larkin-2406
1010,Diego Brandao,https://www.bestfightodds.com/search?query=Diego Brandao,/fighters/Diego-Brandao-3052
1011,Sheldon Westcott,https://www.bestfightodds.com/search?query=Sheldon Westcott,/fighters/Sheldon-Westcott-2277
1012,Josh Samman,https://www.bestfightodds.com/search?query=Josh Samman,/fighters/Josh-Samman-2606
1013,Sarah Kaufman,https://www.bestfightodds.com/search?query=Sarah Kaufman,/fighters/Sarah-Kaufman-1228
1014,Hayder Hassan,https://www.bestfightodds.com/search?query=Hayder Hassan,/fighters/Hayder-Hassan-1714
1015,Joe Proctor,https://www.bestfightodds.com/search?query=Joe Proctor,/fighters/Joe-Proctor-3276
1016,Gabriel Gonzaga,https://www.bestfightodds.com/search?query=Gabriel Gonzaga,/fighters/Gabriel-Gonzaga-78
1017,Tatsuya Kawajiri,https://www.bestfightodds.com/search?query=Tatsuya Kawajiri,/fighters/Tatsuya-Kawajiri-421
1018,Joby Sanchez,https://www.bestfightodds.com/search?query=Joby Sanchez,/fighters/Joby-Sanchez-3526
1019,Dongi Yang,https://www.bestfightodds.com/search?query=Dongi Yang,/fighters/Dongi-Yang-2013
1020,Dominique Steele,https://www.bestfightodds.com/search?query=Dominique Steele,/fighters/Dominique-Steele-2834
1021,Benson Henderson,https://www.bestfightodds.com/search?query=Benson Henderson,/fighters/Benson-Henderson-1058
1022,Yoshihiro Akiyama,https://www.bestfightodds.com/search?query=Yoshihiro Akiyama,/fighters/Yoshihiro-Akiyama-311
