,Unnamed: 0,Fighter_A,Fighter_B,A_Kd,B_Kd,A_Sig_strike_land,A_Sig_strike_att,B_Sig_strike_land,B_Sig_strike_att,A_Sig_strike_percent,B_Sig_strike_percent,A_Total_Strikes_land,A_Total_Strikes_att,B_Total_Strikes_land,B_Total_Strikes_att,A_Total_Strikes_percent,B_Total_Strikes_percent,A_Takedowns_land,A_Takedowns_att,B_Takedowns_land,B_Takedowns_att,A_Takedown_percent,B_Takedown_percent,A_Sub_Attempts_land,B_Sub_Attempts_land,A_Rev,B_Rev,A_Ctrl_time_min,A_Ctrl_time_sec,B_Ctrl_time_min,B_Ctrl_time_sec,A_Ctrl_time_tot,B_Ctrl_time_tot,details,event_title,event_url,date,Winner,A_Head_Strikes_land,A_Head_Strikes_att,B_Head_Strikes_land,B_Head_Strikes_att,A_Head_Strikes_percent,B_Head_Strikes_percent,A_Body_Strikes_land,A_Body_Strikes_att,B_Body_Strikes_land,B_Body_Strikes_att,A_Body_Strikes_percent,B_Body_Strikes_percent,A_Leg_Strikes_land,A_Leg_Strikes_att,B_Leg_Strikes_land,B_Leg_Strikes_att,A_Leg_Strikes_percent,B_Leg_Strikes_percent,A_Distance_Strikes_land,A_Distance_Strikes_att,B_Distance_Strikes_land,B_Distance_Strikes_att,A_Distance_Strikes_percent,B_Distance_Strikes_percent,A_Clinch_Strikes_land,A_Clinch_Strikes_att,B_Clinch_Strikes_land,B_Clinch_Strikes_att,A_Clinch_Strikes_percent,B_Clinch_Strikes_percent,A_Ground_Strikes_land,A_Ground_Strikes_att,B_Ground_Strikes_land,B_Ground_Strikes_att,A_Ground_Strikes_percent,B_Ground_Strikes_percent,Fighter_A_Odds_obf,Fighter_B_Odds_obf,favorite?
3824,3824,Ricardo Funch,Claude Patrick,0,0,5,5,13,18,1.0,0.72,17,20,24,30,0.85,0.8,0,2,1,2,0.0,0.5,0,2,0,0,1,39.0,4,36.0,99.0,276.0,Guillotine Choke After Drop to Guard,UFC 115: Liddell vs Franklin,http://www.ufcstats.com/event-details/cfb65863d5099327,2010-06-12,Claude Patrick,1.0,1.0,11.0,16.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,1.0,0.6,1.0,1.0,10.0,12.0,1.0,0.8333333333333334,215.0,-255.0,0
3825,3825,Ben Rothwell,Gilbert Yvel,0,0,44,72,33,61,0.61,0.54,120,167,69,102,0.718562874251497,0.6764705882352942,5,7,0,1,0.7142857142857143,0.0,2,2,0,3,12,16.0,1,36.0,736.0,96.0,Bill Mahood                                     27 - 30.          Tony Weeks                                     28 - 29.          Nelson Hamilton                                     28 - 29.,UFC 115: Liddell vs Franklin,http://www.ufcstats.com/event-details/cfb65863d5099327,2010-06-12,Ben Rothwell,32.0,58.0,30.0,56.0,0.5517241379310345,0.5357142857142857,12.0,14.0,2.0,4.0,0.8571428571428571,0.5,0.0,0.0,1.0,1.0,0.0,1.0,3.0,8.0,5.0,10.0,0.375,0.5,6.0,10.0,5.0,15.0,0.6,0.3333333333333333,35.0,54.0,23.0,36.0,0.6481481481481481,0.6388888888888888,-185.0,170.0,1
3826,3826,Paulo Thiago,Martin Kampmann,0,0,13,40,24,59,0.32,0.4,17,46,47,83,0.3695652173913043,0.5662650602409639,1,9,1,3,0.1111111111111111,0.3333333333333333,1,3,1,0,1,33.0,6,59.0,93.0,419.0,Sal D'amato                                     27 - 30.          Tony Weeks                                     27 - 30.          Chris Franco                                     27 - 30.,UFC 115: Liddell vs Franklin,http://www.ufcstats.com/event-details/cfb65863d5099327,2010-06-12,Martin Kampmann,8.0,34.0,19.0,47.0,0.2352941176470588,0.4042553191489361,2.0,3.0,3.0,5.0,0.6666666666666666,0.6,3.0,3.0,2.0,7.0,1.0,0.2857142857142857,9.0,33.0,14.0,44.0,0.2727272727272727,0.3181818181818182,2.0,5.0,5.0,6.0,0.4,0.8333333333333334,2.0,2.0,5.0,9.0,1.0,0.5555555555555556,-218.0,198.0,1
3827,3827,Melvin Guillard,Waylon Lowe,1,0,14,21,1,6,0.66,0.16,20,27,1,6,0.7407407407407407,0.1666666666666666,0,0,1,6,0.0,0.1666666666666666,0,0,0,0,0,2.0,1,27.0,2.0,87.0,Knee to Body In Clinch,UFC 114: Rampage vs Evans,http://www.ufcstats.com/event-details/bfc2fc38a0e20211,2010-05-29,Melvin Guillard,11.0,18.0,1.0,6.0,0.6111111111111112,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,11.0,0.0,3.0,0.3636363636363636,0.0,5.0,5.0,1.0,3.0,1.0,0.3333333333333333,5.0,5.0,0.0,0.0,1.0,0.0,-370.0,310.0,1
3828,3828,Jesse Forbes,Ryan Jensen,1,0,3,9,3,6,0.33,0.5,3,9,3,6,0.3333333333333333,0.5,1,1,0,0,1.0,0.0,1,1,0,0,0,35.0,0,1.0,35.0,1.0,Guillotine Choke From Bottom Guard,UFC 114: Rampage vs Evans,http://www.ufcstats.com/event-details/bfc2fc38a0e20211,2010-05-29,Ryan Jensen,3.0,8.0,3.0,6.0,0.375,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,-150.0,130.0,1
3829,3829,Todd Duffee,Mike Russow,0,1,51,182,14,44,0.28,0.31,51,182,15,45,0.2802197802197802,0.3333333333333333,0,0,0,9,0.0,0.0,0,0,0,0,0,1.0,0,3.0,1.0,3.0,Punch to Head At Distance,UFC 114: Rampage vs Evans,http://www.ufcstats.com/event-details/bfc2fc38a0e20211,2010-05-29,Mike Russow,43.0,171.0,14.0,44.0,0.2514619883040935,0.3181818181818182,7.0,10.0,0.0,0.0,0.7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,48.0,173.0,14.0,44.0,0.2774566473988439,0.3181818181818182,3.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-275.0,250.0,1
3830,3830,Efrain Escudero,Dan Lauzon,1,0,64,184,17,73,0.34,0.23,67,187,17,73,0.3582887700534759,0.2328767123287671,0,3,0,1,0.0,0.0,0,0,0,0,1,34.0,0,45.0,94.0,45.0,Point Deducted: Kicks to Groin by Escudero                Adalaide Byrd                                     27 - 29.          Tony Weeks                                     27 - 29.          Dave Hagen                                     27 - 29.,UFC 114: Rampage vs Evans,http://www.ufcstats.com/event-details/bfc2fc38a0e20211,2010-05-29,Efrain Escudero,40.0,148.0,10.0,65.0,0.2702702702702703,0.1538461538461538,4.0,7.0,3.0,4.0,0.5714285714285714,0.75,20.0,29.0,4.0,4.0,0.6896551724137931,1.0,41.0,133.0,15.0,66.0,0.3082706766917293,0.2272727272727272,23.0,50.0,2.0,7.0,0.46,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,-400.0,355.0,1
3831,3831,Diego Sanchez,John Hathaway,0,1,24,90,84,174,0.26,0.48,25,92,115,215,0.2717391304347826,0.5348837209302325,1,8,0,2,0.125,0.0,0,0,0,0,2,5.0,3,54.0,125.0,234.0,Adalaide Byrd                                     27 - 30.          Glenn Trowbridge                                     27 - 30.          Dave Hagen                                     26 - 30.,UFC 114: Rampage vs Evans,http://www.ufcstats.com/event-details/bfc2fc38a0e20211,2010-05-29,John Hathaway,22.0,87.0,63.0,147.0,0.2528735632183908,0.4285714285714285,0.0,1.0,9.0,14.0,0.0,0.6428571428571429,2.0,2.0,12.0,13.0,1.0,0.9230769230769232,24.0,90.0,57.0,132.0,0.2666666666666666,0.4318181818181818,0.0,0.0,6.0,9.0,0.0,0.6666666666666666,0.0,0.0,21.0,33.0,0.0,0.6363636363636364,-215.0,195.0,1
3832,3832,Quinton Jackson,Rashad Evans,1,0,17,47,29,52,0.36,0.55,27,58,61,91,0.4655172413793103,0.6703296703296703,0,1,3,12,0.0,0.25,0,0,0,0,0,56.0,7,42.0,56.0,462.0,Glenn Trowbridge                                     27 - 30.          Sal D'amato                                     28 - 29.          Marcos Rosales                                     27 - 30.,UFC 114: Rampage vs Evans,http://www.ufcstats.com/event-details/bfc2fc38a0e20211,2010-05-29,Rashad Evans,7.0,35.0,21.0,42.0,0.2,0.5,9.0,11.0,1.0,2.0,0.8181818181818182,0.5,1.0,1.0,7.0,8.0,1.0,0.875,2.0,18.0,7.0,22.0,0.1111111111111111,0.3181818181818182,11.0,24.0,12.0,15.0,0.4583333333333333,0.8,4.0,5.0,10.0,15.0,0.8,0.6666666666666666,-109.0,-101.0,1
3833,3833,Nick Diaz,Hayato Sakurai,0,0,8,22,7,11,0.36,0.63,29,46,60,72,0.6304347826086957,0.8333333333333334,1,1,1,1,1.0,1.0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,Armbar From Bottom Guard,DREAM 14,http://www.ufcstats.com/event-details/2067a177a2842fbf,2010-05-29,Nick Diaz,3.0,16.0,2.0,6.0,0.1875,0.3333333333333333,4.0,5.0,2.0,2.0,0.8,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,10.0,4.0,7.0,0.1,0.5714285714285714,6.0,8.0,2.0,3.0,0.75,0.6666666666666666,1.0,4.0,1.0,1.0,0.25,1.0,-565.0,410.0,1
3834,3834,Tyron Woodley,Nathan Coy,0,0,45,85,82,122,0.52,0.67,60,102,148,199,0.5882352941176471,0.7437185929648241,2,2,1,8,1.0,0.125,1,0,0,0,0,0.0,0,0.0,0.0,0.0,Laura Gregory                                     28 - 29.          Trevor Trachsel                                     30 - 27.          Jesse Senzer                                     28 - 29.,Strikeforce Challengers 8,http://www.ufcstats.com/event-details/cf9d24e4bd0cf2ce,2010-05-21,Tyron Woodley,20.0,57.0,19.0,52.0,0.3508771929824561,0.3653846153846153,23.0,25.0,24.0,28.0,0.92,0.8571428571428571,2.0,3.0,39.0,42.0,0.6666666666666666,0.9285714285714286,25.0,62.0,54.0,91.0,0.4032258064516129,0.5934065934065934,16.0,17.0,26.0,28.0,0.9411764705882352,0.9285714285714286,4.0,6.0,2.0,3.0,0.6666666666666666,0.6666666666666666,-450.0,330.0,1
3835,3835,Matt Lindland,Kevin Casey,0,0,49,71,2,10,0.69,0.2,209,259,4,13,0.806949806949807,0.3076923076923077,4,4,1,4,1.0,0.25,0,0,1,0,0,0.0,0,0.0,0.0,0.0,Punches to Head On Ground,Strikeforce Challengers 8,http://www.ufcstats.com/event-details/cf9d24e4bd0cf2ce,2010-05-21,Matt Lindland,40.0,62.0,1.0,7.0,0.6451612903225806,0.1428571428571428,7.0,7.0,1.0,2.0,1.0,0.5,2.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,9.0,0.1428571428571428,0.2222222222222222,6.0,12.0,0.0,1.0,0.5,0.0,42.0,52.0,0.0,0.0,0.8076923076923077,0.0,-260.0,200.0,1
3836,3836,Roger Gracie,Kevin Randleman,1,0,15,94,7,18,0.15,0.38,20,99,13,24,0.202020202020202,0.5416666666666666,0,0,0,1,0.0,0.0,3,0,0,0,2,9.0,1,31.0,129.0,91.0,Rear Naked Choke,Strikeforce - Heavy Artillery,http://www.ufcstats.com/event-details/dc0f07928009a127,2010-05-15,Roger Gracie,11.0,88.0,1.0,10.0,0.125,0.1,4.0,6.0,4.0,5.0,0.6666666666666666,0.8,0.0,0.0,2.0,3.0,0.0,0.6666666666666666,10.0,87.0,7.0,17.0,0.1149425287356321,0.4117647058823529,5.0,7.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,320.0,1
3837,3837,Andrei Arlovski,Antonio Silva,0,0,30,92,47,116,0.32,0.4,46,108,66,140,0.4259259259259259,0.4714285714285714,0,1,2,5,0.0,0.4,0,0,0,0,2,31.0,5,36.0,151.0,336.0,Sal D'amato                                     28 - 29.          Anthony Maness                                     28 - 29.          Jackson Harper                                     28 - 29.,Strikeforce - Heavy Artillery,http://www.ufcstats.com/event-details/dc0f07928009a127,2010-05-15,Antonio Silva,14.0,72.0,32.0,93.0,0.1944444444444444,0.3440860215053763,4.0,8.0,7.0,12.0,0.5,0.5833333333333334,12.0,12.0,8.0,11.0,1.0,0.7272727272727273,24.0,78.0,32.0,85.0,0.3076923076923077,0.3764705882352941,6.0,14.0,12.0,21.0,0.4285714285714285,0.5714285714285714,0.0,0.0,3.0,10.0,0.0,0.3,350.0,-450.0,0
3838,3838,Josh Koscheck,Paul Daley,0,0,19,29,11,28,0.65,0.39,83,93,14,31,0.8924731182795699,0.4516129032258064,4,6,0,0,0.6666666666666666,0.0,1,0,0,0,12,2.0,0,2.0,722.0,2.0,Nelson Hamilton                                     27 - 30.          Claude Paquette                                     27 - 30.          David Therien                                     27 - 30.,UFC 113: Machida vs Shogun 2,http://www.ufcstats.com/event-details/d0c29452d3272603,2010-05-08,Josh Koscheck,11.0,21.0,10.0,26.0,0.5238095238095238,0.3846153846153846,7.0,7.0,1.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,7.0,22.0,0.2,0.3181818181818182,0.0,0.0,1.0,3.0,0.0,0.3333333333333333,17.0,19.0,3.0,3.0,0.8947368421052632,1.0,-250.0,230.0,1
3839,3839,Sam Stout,Jeremy Stephens,1,1,70,181,55,119,0.38,0.46,76,187,64,128,0.4064171122994652,0.5,0,1,3,5,0.0,0.6,1,0,0,0,0,48.0,1,12.0,48.0,72.0,Pasquale Procopio                                     27 - 30.          David Therien                                     28 - 29.          Tony Weeks                                     29 - 28.,UFC 113: Machida vs Shogun 2,http://www.ufcstats.com/event-details/d0c29452d3272603,2010-05-08,Jeremy Stephens,40.0,147.0,41.0,103.0,0.272108843537415,0.3980582524271844,13.0,16.0,7.0,8.0,0.8125,0.875,17.0,18.0,7.0,8.0,0.9444444444444444,0.875,59.0,166.0,47.0,110.0,0.3554216867469879,0.4272727272727272,4.0,8.0,5.0,6.0,0.5,0.8333333333333334,7.0,7.0,3.0,3.0,1.0,1.0,-190.0,175.0,1
3840,3840,Lyoto Machida,Mauricio Rua,0,1,9,11,17,28,0.81,0.6,10,12,24,35,0.8333333333333334,0.6857142857142857,2,2,0,1,1.0,0.0,0,0,0,0,0,53.0,0,34.0,53.0,34.0,Punches to Head From Mount,UFC 113: Machida vs Shogun 2,http://www.ufcstats.com/event-details/d0c29452d3272603,2010-05-08,Mauricio Rua,6.0,7.0,11.0,20.0,0.8571428571428571,0.55,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,7.0,0.0,0.7142857142857143,5.0,7.0,7.0,18.0,0.7142857142857143,0.3888888888888889,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,-190.0,175.0,1
3841,3841,Yoshiyuki Yoshida,Mike Guymon,0,0,7,23,59,79,0.3,0.74,12,28,129,149,0.4285714285714285,0.8657718120805369,1,6,3,3,0.1666666666666666,1.0,2,2,1,1,5,1.0,7,19.0,301.0,439.0,Sal D'amato                                     27 - 30.          David Therien                                     27 - 30.          Tony Weeks                                     27 - 30.,UFC 113: Machida vs Shogun 2,http://www.ufcstats.com/event-details/d0c29452d3272603,2010-05-08,Mike Guymon,6.0,19.0,43.0,63.0,0.3157894736842105,0.6825396825396826,1.0,4.0,12.0,12.0,0.25,1.0,0.0,0.0,4.0,4.0,0.0,1.0,3.0,19.0,9.0,29.0,0.1578947368421052,0.3103448275862069,1.0,1.0,13.0,13.0,1.0,1.0,3.0,3.0,37.0,37.0,1.0,1.0,-255.0,215.0,1
3842,3842,Marcus Davis,Jonathan Goulet,2,0,11,17,5,16,0.64,0.31,16,22,19,30,0.7272727272727273,0.6333333333333333,0,0,4,5,0.0,0.8,1,0,0,0,0,46.0,3,31.0,46.0,211.0,Punches to Head At Distance,UFC 113: Machida vs Shogun 2,http://www.ufcstats.com/event-details/d0c29452d3272603,2010-05-08,Marcus Davis,9.0,14.0,5.0,15.0,0.6428571428571429,0.3333333333333333,2.0,3.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,1.0,4.0,0.4545454545454545,0.25,3.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,12.0,1.0,0.3333333333333333,-440.0,350.0,1
3843,3843,Patrick Cote,Alan Belcher,0,0,22,37,27,51,0.59,0.52,35,50,44,68,0.7,0.6470588235294118,2,2,1,1,1.0,1.0,1,1,0,1,1,39.0,2,27.0,99.0,147.0,Rear Naked Choke,UFC 113: Machida vs Shogun 2,http://www.ufcstats.com/event-details/d0c29452d3272603,2010-05-08,Alan Belcher,19.0,31.0,9.0,30.0,0.6129032258064516,0.3,0.0,1.0,13.0,15.0,0.0,0.8666666666666667,3.0,5.0,5.0,6.0,0.6,0.8333333333333334,19.0,33.0,22.0,43.0,0.5757575757575758,0.5116279069767442,2.0,3.0,3.0,6.0,0.6666666666666666,0.5,1.0,1.0,2.0,2.0,1.0,1.0,107.0,-117.0,0
3844,3844,Benson Henderson,Donald Cerrone,0,0,15,17,1,1,0.88,1.0,18,20,1,1,0.9,1.0,1,2,0,0,0.5,0.0,1,0,0,0,1,0.0,0,13.0,60.0,13.0,Guillotine Choke After Drop to Half Guard,WEC 48: Aldo vs. Faber,http://www.ufcstats.com/event-details/b18fb36a4aa00093,2010-04-24,Benson Henderson,5.0,7.0,0.0,0.0,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,12.0,12.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,-135.0,115.0,1
3845,3845,Alex Karalexis,Anthony Pettis,0,0,9,28,16,34,0.32,0.47,12,31,26,44,0.3870967741935484,0.5909090909090909,3,7,0,0,0.4285714285714285,0.0,0,1,0,0,2,46.0,0,3.0,166.0,3.0,Triangle Choke From Bottom Guard,WEC 48: Aldo vs. Faber,http://www.ufcstats.com/event-details/b18fb36a4aa00093,2010-04-24,Anthony Pettis,6.0,25.0,7.0,25.0,0.24,0.28,0.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,7.0,7.0,1.0,1.0,4.0,18.0,15.0,32.0,0.2222222222222222,0.46875,2.0,3.0,1.0,2.0,0.6666666666666666,0.5,3.0,7.0,0.0,0.0,0.4285714285714285,0.0,500.0,-700.0,0
3846,3846,Jose Aldo,Urijah Faber,2,0,77,103,20,112,0.74,0.17,138,165,27,119,0.8363636363636363,0.226890756302521,0,0,0,9,0.0,0.0,0,0,0,0,5,2.0,0,0.0,302.0,0.0,Abe Belardo                                     45 - 49.          Nelson Hamilton                                     45 - 49.          Dan Stell                                     45 - 50.,WEC 48: Aldo vs. Faber,http://www.ufcstats.com/event-details/b18fb36a4aa00093,2010-04-24,Jose Aldo,33.0,56.0,10.0,94.0,0.5892857142857143,0.1063829787234042,17.0,18.0,9.0,17.0,0.9444444444444444,0.5294117647058824,27.0,29.0,1.0,1.0,0.9310344827586208,1.0,54.0,78.0,19.0,108.0,0.6923076923076923,0.1759259259259259,0.0,0.0,1.0,4.0,0.0,0.25,23.0,25.0,0.0,0.0,0.92,0.0,-315.0,285.0,1
3847,3847,Takeya Mizugaki,Rani Yahya,0,0,40,87,17,50,0.45,0.34,92,144,35,71,0.6388888888888888,0.4929577464788732,2,2,6,14,1.0,0.4285714285714285,0,2,1,0,4,20.0,5,21.0,260.0,321.0,Abe Belardo                                     28 - 29.          Nelson Hamilton                                     27 - 30.          Dan Stell                                     28 - 29.,WEC 48: Aldo vs. Faber,http://www.ufcstats.com/event-details/b18fb36a4aa00093,2010-04-24,Takeya Mizugaki,31.0,76.0,6.0,37.0,0.4078947368421052,0.1621621621621621,3.0,3.0,5.0,6.0,1.0,0.8333333333333334,6.0,8.0,6.0,7.0,0.75,0.8571428571428571,21.0,61.0,10.0,41.0,0.3442622950819672,0.2439024390243902,6.0,8.0,7.0,9.0,0.75,0.7777777777777778,13.0,18.0,0.0,0.0,0.7222222222222222,0.0,-160.0,140.0,1
3848,3848,Anthony Njokuani,Shane Roller,0,0,1,3,1,1,0.33,1.0,3,5,3,3,0.6,1.0,0,0,2,4,0.0,0.5,0,3,0,0,0,2.0,2,50.0,2.0,170.0,Rear Naked Choke,WEC 48: Aldo vs. Faber,http://www.ufcstats.com/event-details/b18fb36a4aa00093,2010-04-24,Shane Roller,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-110.0,-110.0,0
3849,3849,Antonio Banuelos,Scott Jorgensen,1,2,45,157,93,189,0.28,0.49,72,184,128,224,0.391304347826087,0.5714285714285714,0,1,0,1,0.0,0.0,0,3,0,0,0,45.0,3,9.0,45.0,189.0,Abe Belardo                                     28 - 29.          Nelson Hamilton                                     28 - 29.          Dan Stell                                     28 - 29.,WEC 48: Aldo vs. Faber,http://www.ufcstats.com/event-details/b18fb36a4aa00093,2010-04-24,Scott Jorgensen,33.0,142.0,78.0,174.0,0.2323943661971831,0.4482758620689655,6.0,6.0,9.0,9.0,1.0,1.0,6.0,9.0,6.0,6.0,0.6666666666666666,1.0,38.0,142.0,68.0,163.0,0.2676056338028169,0.4171779141104294,4.0,8.0,10.0,11.0,0.5,0.9090909090909092,3.0,7.0,15.0,15.0,0.4285714285714285,1.0,260.0,-320.0,0
3850,3850,Brad Pickett,Demetrious Johnson,0,0,25,78,47,81,0.32,0.58,48,101,66,100,0.4752475247524752,0.66,10,11,2,3,0.9090909090909092,0.6666666666666666,0,0,0,0,7,52.0,0,56.0,472.0,56.0,Nelson Hamilton                                     27 - 30.          Abe Belardo                                     27 - 30.          Dan Stell                                     28 - 29.,WEC 48: Aldo vs. Faber,http://www.ufcstats.com/event-details/b18fb36a4aa00093,2010-04-24,Brad Pickett,17.0,66.0,15.0,48.0,0.2575757575757575,0.3125,8.0,11.0,15.0,16.0,0.7272727272727273,0.9375,0.0,1.0,17.0,17.0,0.0,1.0,6.0,57.0,29.0,61.0,0.1052631578947368,0.4754098360655737,4.0,6.0,16.0,18.0,0.6666666666666666,0.8888888888888888,15.0,15.0,2.0,2.0,1.0,1.0,130.0,-150.0,0
3851,3851,Jake Shields,Dan Henderson,0,2,73,156,29,72,0.46,0.4,280,416,63,111,0.6730769230769231,0.5675675675675675,4,11,0,0,0.3636363636363636,0.0,7,0,0,0,15,57.0,2,43.0,957.0,163.0,Anthony Maness                                     46 - 49.          Richard Bertrand                                     45 - 49.          Sal D'amato                                     45 - 48.,Strikeforce - Nashville,http://www.ufcstats.com/event-details/7f955f71fa2ce7ac,2010-04-17,Jake Shields,54.0,132.0,21.0,61.0,0.4090909090909091,0.3442622950819672,14.0,17.0,7.0,9.0,0.8235294117647058,0.7777777777777778,5.0,7.0,1.0,2.0,0.7142857142857143,0.5,27.0,72.0,7.0,40.0,0.375,0.175,4.0,6.0,10.0,13.0,0.6666666666666666,0.7692307692307693,42.0,78.0,12.0,19.0,0.5384615384615384,0.631578947368421,330.0,-370.0,0
3852,3852,Kendall Grove,Mark Munoz,1,0,9,26,25,60,0.34,0.41,36,55,38,75,0.6545454545454545,0.5066666666666667,0,0,1,8,0.0,0.125,3,0,1,1,1,47.0,3,42.0,107.0,222.0,Punches to Head On Ground,UFC 112: Invincible,http://www.ufcstats.com/event-details/24b033b3daf1c9df,2010-04-10,Mark Munoz,7.0,24.0,17.0,52.0,0.2916666666666667,0.3269230769230769,2.0,2.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,11.0,0.1875,0.2727272727272727,3.0,7.0,1.0,3.0,0.4285714285714285,0.3333333333333333,3.0,3.0,21.0,46.0,1.0,0.4565217391304347,160.0,-170.0,0
3853,3853,Jon Madsen,Mostapha Al-Turk,0,0,32,97,20,127,0.32,0.15,32,97,20,127,0.3298969072164948,0.1574803149606299,1,1,0,0,1.0,0.0,0,0,0,0,0,6.0,0,0.0,6.0,0.0,Doug Crosby                                     28 - 29.          Howard Hughes                                     28 - 29.          Andy Roberts                                     28 - 29.,UFC 112: Invincible,http://www.ufcstats.com/event-details/24b033b3daf1c9df,2010-04-10,Jon Madsen,26.0,90.0,11.0,116.0,0.2888888888888888,0.0948275862068965,5.0,6.0,2.0,4.0,0.8333333333333334,0.5,1.0,1.0,7.0,7.0,1.0,1.0,31.0,94.0,20.0,127.0,0.3297872340425531,0.1574803149606299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,-245.0,205.0,1
3854,3854,Alexander Gustafsson,Phil Davis,0,0,0,5,14,18,0.0,0.77,0,5,28,34,0.0,0.8235294117647058,0,2,1,5,0.0,0.2,0,1,0,0,0,25.0,3,41.0,25.0,221.0,Anaconda Choke From Front Headlock,UFC 112: Invincible,http://www.ufcstats.com/event-details/24b033b3daf1c9df,2010-04-10,Phil Davis,0.0,4.0,4.0,8.0,0.0,0.5,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,0.7,350.0,-440.0,0
3855,3855,Nick Osipczak,Rick Story,0,0,28,41,31,72,0.68,0.43,49,63,83,130,0.7777777777777778,0.6384615384615384,2,4,3,10,0.5,0.3,1,1,0,0,2,27.0,9,55.0,147.0,595.0,Sal D'amato                                     28 - 29.          Andy Roberts                                     29 - 28.          Howard Hughes                                     28 - 29.,UFC 112: Invincible,http://www.ufcstats.com/event-details/24b033b3daf1c9df,2010-04-10,Rick Story,9.0,21.0,21.0,58.0,0.4285714285714285,0.3620689655172414,15.0,16.0,10.0,13.0,0.9375,0.7692307692307693,4.0,4.0,0.0,1.0,1.0,0.0,8.0,19.0,5.0,25.0,0.4210526315789473,0.2,20.0,22.0,6.0,8.0,0.9090909090909092,0.75,0.0,0.0,20.0,39.0,0.0,0.5128205128205128,145.0,-165.0,0
3856,3856,Matt Hughes,Renzo Gracie,2,0,70,123,34,109,0.56,0.31,71,124,34,109,0.5725806451612904,0.3119266055045872,0,1,0,1,0.0,0.0,0,0,0,0,1,44.0,0,0.0,104.0,0.0,Punches to Head At Distance,UFC 112: Invincible,http://www.ufcstats.com/event-details/24b033b3daf1c9df,2010-04-10,Matt Hughes,32.0,81.0,16.0,86.0,0.3950617283950617,0.1860465116279069,6.0,6.0,14.0,18.0,1.0,0.7777777777777778,32.0,36.0,4.0,5.0,0.8888888888888888,0.8,50.0,100.0,29.0,103.0,0.5,0.2815533980582524,19.0,22.0,5.0,6.0,0.8636363636363636,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,0.0,-380.0,340.0,1
